session_id	session_ref	session_track	session_type	session_title	chair	chair_affiliation	discussant	discussant_affiliation	abstract_id
4312	PE25	Political Economy	Panel	Debt	Thomas Sattler	University of Geneva, Switzerland	Jonas Bunte	University of Texas at Dallas, USA	85147
4311	PE24	Political Economy	Panel	Central Banks and Regulatory Agencies	Nils Redeker	University of Zurich, Switzerland	Despina Alexiadou	University of Strathclyde, United Kingdom	83748
4311	PE24	Political Economy	Panel	Central Banks and Regulatory Agencies	Nils Redeker	University of Zurich, Switzerland	Despina Alexiadou	University of Strathclyde, United Kingdom	86164
4311	PE24	Political Economy	Panel	Central Banks and Regulatory Agencies	Nils Redeker	University of Zurich, Switzerland	Despina Alexiadou	University of Strathclyde, United Kingdom	86519
4311	PE24	Political Economy	Panel	Central Banks and Regulatory Agencies	Nils Redeker	University of Zurich, Switzerland	Despina Alexiadou	University of Strathclyde, United Kingdom	86609
4310	PE23	Political Economy	Panel	Political Economy of Electoral Systems	Jan Sauermann	University of Cologne, Germany	Dana Sisak	Erasmus University Rotterdam, Netherlands	86532
4310	PE23	Political Economy	Panel	Political Economy of Electoral Systems	Jan Sauermann	University of Cologne, Germany	Dana Sisak	Erasmus University Rotterdam, Netherlands	86515
4310	PE23	Political Economy	Panel	Political Economy of Electoral Systems	Jan Sauermann	University of Cologne, Germany	Dana Sisak	Erasmus University Rotterdam, Netherlands	86263
4310	PE23	Political Economy	Panel	Political Economy of Electoral Systems	Jan Sauermann	University of Cologne, Germany	Dana Sisak	Erasmus University Rotterdam, Netherlands	86443
4309	PE22	Political Economy	Panel	Political Economy of Immigration	Florian Foos	King's College London, United Kingdom	Gizem Arikan	Trinity College, Dublin, Ireland	84792
4309	PE22	Political Economy	Panel	Political Economy of Immigration	Florian Foos	King's College London, United Kingdom	Gizem Arikan	Trinity College, Dublin, Ireland	82854
4309	PE22	Political Economy	Panel	Political Economy of Immigration	Florian Foos	King's College London, United Kingdom	Gizem Arikan	Trinity College, Dublin, Ireland	86270
4309	PE22	Political Economy	Panel	Political Economy of Immigration	Florian Foos	King's College London, United Kingdom	Gizem Arikan	Trinity College, Dublin, Ireland	129534
4308	PE21	Political Economy	Panel	Peddling Influence	Jonathan Woon	University of Pittsburgh, USA	Benoit Crutzen	Erasmus University, Netherlands	82282
4308	PE21	Political Economy	Panel	Peddling Influence	Jonathan Woon	University of Pittsburgh, USA	Benoit Crutzen	Erasmus University, Netherlands	91444
4308	PE21	Political Economy	Panel	Peddling Influence	Jonathan Woon	University of Pittsburgh, USA	Benoit Crutzen	Erasmus University, Netherlands	85953
4308	PE21	Political Economy	Panel	Peddling Influence	Jonathan Woon	University of Pittsburgh, USA	Benoit Crutzen	Erasmus University, Netherlands	85744
4307	PE20	Political Economy	Panel	New Applications in Formal Theory	Massimo Morelli	Bocconi University, Italy	Otto Swank	Erasmus School of Economics, Netherlands	85257
4307	PE20	Political Economy	Panel	New Applications in Formal Theory	Massimo Morelli	Bocconi University, Italy	Otto Swank	Erasmus School of Economics, Netherlands	86356
4307	PE20	Political Economy	Panel	New Applications in Formal Theory	Massimo Morelli	Bocconi University, Italy	Otto Swank	Erasmus School of Economics, Netherlands	81410
4306	PE19	Political Economy	Panel	Political Economy of Franchise Extension	Isabella Mares	Yale University, USA	Patrick Kuhn	University of Durham, United Kingdom	85359
4306	PE19	Political Economy	Panel	Political Economy of Franchise Extension	Isabella Mares	Yale University, USA	Patrick Kuhn	University of Durham, United Kingdom	86024
4306	PE19	Political Economy	Panel	Political Economy of Franchise Extension	Isabella Mares	Yale University, USA	Patrick Kuhn	University of Durham, United Kingdom	85915
4306	PE19	Political Economy	Panel	Political Economy of Franchise Extension	Isabella Mares	Yale University, USA	Patrick Kuhn	University of Durham, United Kingdom	85527
4306	PE19	Political Economy	Panel	Political Economy of Franchise Extension	Isabella Mares	Yale University, USA	Patrick Kuhn	University of Durham, United Kingdom	86395
4305	PE18	Political Economy	Panel	Advances in Formal Theory	Benjamin Ogden	Texas A&M, USA	Livio Di Lonardo	Bocconi University, Italy	86438
4305	PE18	Political Economy	Panel	Advances in Formal Theory	Benjamin Ogden	Texas A&M, USA	Livio Di Lonardo	Bocconi University, Italy	85181
4305	PE18	Political Economy	Panel	Advances in Formal Theory	Benjamin Ogden	Texas A&M, USA	Livio Di Lonardo	Bocconi University, Italy	85302
4305	PE18	Political Economy	Panel	Advances in Formal Theory	Benjamin Ogden	Texas A&M, USA	Livio Di Lonardo	Bocconi University, Italy	85451
4304	PE17	Political Economy	Panel	Protectionism	Erica Owen	University of Pittsburgh, USA	Amy Pond	Texas A&M University, USA	82930
4304	PE17	Political Economy	Panel	Protectionism	Erica Owen	University of Pittsburgh, USA	Amy Pond	Texas A&M University, USA	86380
4304	PE17	Political Economy	Panel	Protectionism	Erica Owen	University of Pittsburgh, USA	Amy Pond	Texas A&M University, USA	83934
4304	PE17	Political Economy	Panel	Protectionism	Erica Owen	University of Pittsburgh, USA	Amy Pond	Texas A&M University, USA	84068
4304	PE17	Political Economy	Panel	Protectionism	Erica Owen	University of Pittsburgh, USA	Amy Pond	Texas A&M University, USA	86793
4303	PE16	Political Economy	Panel	Political Economy of Development	Jan Pierskalla	Ohio State University, USA	Melissa Ziegler Rogers	Claremont Graduate University, USA	84256
4303	PE16	Political Economy	Panel	Political Economy of Development	Jan Pierskalla	Ohio State University, USA	Melissa Ziegler Rogers	Claremont Graduate University, USA	86622
4303	PE16	Political Economy	Panel	Political Economy of Development	Jan Pierskalla	Ohio State University, USA	Melissa Ziegler Rogers	Claremont Graduate University, USA	86623
4303	PE16	Political Economy	Panel	Political Economy of Development	Jan Pierskalla	Ohio State University, USA	Melissa Ziegler Rogers	Claremont Graduate University, USA	84523
4302	PE14	Political Economy	Panel	Political Consequences of Economic Crisis	Melissa Ziegler Rogers	Claremont Graduate University, USA	Nicole Rae Baerg	University of Essex, United Kingdom	84127
4302	PE14	Political Economy	Panel	Political Consequences of Economic Crisis	Melissa Ziegler Rogers	Claremont Graduate University, USA	Nicole Rae Baerg	University of Essex, United Kingdom	84863
4302	PE14	Political Economy	Panel	Political Consequences of Economic Crisis	Melissa Ziegler Rogers	Claremont Graduate University, USA	Nicole Rae Baerg	University of Essex, United Kingdom	86074
4302	PE14	Political Economy	Panel	Political Consequences of Economic Crisis	Melissa Ziegler Rogers	Claremont Graduate University, USA	Nicole Rae Baerg	University of Essex, United Kingdom	86492
4302	PE14	Political Economy	Panel	Political Consequences of Economic Crisis	Melissa Ziegler Rogers	Claremont Graduate University, USA	Nicole Rae Baerg	University of Essex, United Kingdom	86383
4301	PE13	Political Economy	Panel	Experiments and Redistribution	Miquel Pellicer	University of Duisburg-Essen, Germany	Eva Wegner	University College Dublin, Ireland	86323
4301	PE13	Political Economy	Panel	Experiments and Redistribution	Miquel Pellicer	University of Duisburg-Essen, Germany	Eva Wegner	University College Dublin, Ireland	86372
4301	PE13	Political Economy	Panel	Experiments and Redistribution	Miquel Pellicer	University of Duisburg-Essen, Germany	Eva Wegner	University College Dublin, Ireland	81481
4301	PE13	Political Economy	Panel	Experiments and Redistribution	Miquel Pellicer	University of Duisburg-Essen, Germany	Eva Wegner	University College Dublin, Ireland	85536
4301	PE13	Political Economy	Panel	Experiments and Redistribution	Miquel Pellicer	University of Duisburg-Essen, Germany	Eva Wegner	University College Dublin, Ireland	86268
4300	PE12	Political Economy	Panel	Political Economy of Inequality	Nathan Kelly	University of Tennessee, USA	Guy Whitten	Texas A&M, USA	85659
4300	PE12	Political Economy	Panel	Political Economy of Inequality	Nathan Kelly	University of Tennessee, USA	Guy Whitten	Texas A&M, USA	87291
4300	PE12	Political Economy	Panel	Political Economy of Inequality	Nathan Kelly	University of Tennessee, USA	Guy Whitten	Texas A&M, USA	85947
4300	PE12	Political Economy	Panel	Political Economy of Inequality	Nathan Kelly	University of Tennessee, USA	Guy Whitten	Texas A&M, USA	86572
4300	PE12	Political Economy	Panel	Political Economy of Inequality	Nathan Kelly	University of Tennessee, USA	Guy Whitten	Texas A&M, USA	84223
4299	PE11	Political Economy	Panel	Labour and Labour Markets	Tom O'Grady	University College London, United Kingdom	Paul Marx	University of Duisburg-Essen, Germany	84401
4299	PE11	Political Economy	Panel	Labour and Labour Markets	Tom O'Grady	University College London, United Kingdom	Paul Marx	University of Duisburg-Essen, Germany	85682
4299	PE11	Political Economy	Panel	Labour and Labour Markets	Tom O'Grady	University College London, United Kingdom	Paul Marx	University of Duisburg-Essen, Germany	85962
4299	PE11	Political Economy	Panel	Labour and Labour Markets	Tom O'Grady	University College London, United Kingdom	Paul Marx	University of Duisburg-Essen, Germany	85965
4298	PE10	Political Economy	Panel	Political Economy of Authoritarian Rule	Ahmed Mohamed	Columbia University, USA	Raúl Aldaz	Queen Mary, University of London, United Kingdom	83434
4298	PE10	Political Economy	Panel	Political Economy of Authoritarian Rule	Ahmed Mohamed	Columbia University, USA	Raúl Aldaz	Queen Mary, University of London, United Kingdom	86221
4298	PE10	Political Economy	Panel	Political Economy of Authoritarian Rule	Ahmed Mohamed	Columbia University, USA	Raúl Aldaz	Queen Mary, University of London, United Kingdom	86456
4298	PE10	Political Economy	Panel	Political Economy of Authoritarian Rule	Ahmed Mohamed	Columbia University, USA	Raúl Aldaz	Queen Mary, University of London, United Kingdom	79760
4298	PE10	Political Economy	Panel	Political Economy of Authoritarian Rule	Ahmed Mohamed	Columbia University, USA	Raúl Aldaz	Queen Mary, University of London, United Kingdom	86677
4297	PE9	Political Economy	Panel	Political economy of foreign aid	Cassilde Schwartz	Royal Holloway, University of London, United Kingdom	Christian Houle	Michigan State University, USA	82878
4297	PE9	Political Economy	Panel	Political economy of foreign aid	Cassilde Schwartz	Royal Holloway, University of London, United Kingdom	Christian Houle	Michigan State University, USA	85961
4297	PE9	Political Economy	Panel	Political economy of foreign aid	Cassilde Schwartz	Royal Holloway, University of London, United Kingdom	Christian Houle	Michigan State University, USA	85957
4297	PE9	Political Economy	Panel	Political economy of foreign aid	Cassilde Schwartz	Royal Holloway, University of London, United Kingdom	Christian Houle	Michigan State University, USA	86466
4297	PE9	Political Economy	Panel	Political economy of foreign aid	Cassilde Schwartz	Royal Holloway, University of London, United Kingdom	Christian Houle	Michigan State University, USA	86513
4296	PE8	Political Economy	Panel	Corruption and Crime	Jonathan Woon	University of Pittsburgh, USA	Romain Ferrali	New York University, Abu Dhabi, UAE	86209
4296	PE8	Political Economy	Panel	Corruption and Crime	Jonathan Woon	University of Pittsburgh, USA	Romain Ferrali	New York University, Abu Dhabi, UAE	85955
4296	PE8	Political Economy	Panel	Corruption and Crime	Jonathan Woon	University of Pittsburgh, USA	Romain Ferrali	New York University, Abu Dhabi, UAE	86815
4296	PE8	Political Economy	Panel	Corruption and Crime	Jonathan Woon	University of Pittsburgh, USA	Romain Ferrali	New York University, Abu Dhabi, UAE	86569
4296	PE8	Political Economy	Panel	Corruption and Crime	Jonathan Woon	University of Pittsburgh, USA	Romain Ferrali	New York University, Abu Dhabi, UAE	86352
4295	EL42	Elections, Public Opinion, and Voting Behaviour	Panel	Congruence and representation	Vittorio Merola	Stony Brook University, USA	Nicole Martin	University of Manchester, United Kingdom	79931
4295	EL42	Elections, Public Opinion, and Voting Behaviour	Panel	Congruence and representation	Vittorio Merola	Stony Brook University, USA	Nicole Martin	University of Manchester, United Kingdom	85745
4295	EL42	Elections, Public Opinion, and Voting Behaviour	Panel	Congruence and representation	Vittorio Merola	Stony Brook University, USA	Nicole Martin	University of Manchester, United Kingdom	85224
4295	EL42	Elections, Public Opinion, and Voting Behaviour	Panel	Congruence and representation	Vittorio Merola	Stony Brook University, USA	Nicole Martin	University of Manchester, United Kingdom	84969
4295	EL42	Elections, Public Opinion, and Voting Behaviour	Panel	Congruence and representation	Vittorio Merola	Stony Brook University, USA	Nicole Martin	University of Manchester, United Kingdom	86414
4294	EL41	Elections, Public Opinion, and Voting Behaviour	Panel	Partisanship	Matias Iaryczomer	Princeton University, USA	Dean Lacy	Dartmouth College, USA	82777
4294	EL41	Elections, Public Opinion, and Voting Behaviour	Panel	Partisanship	Matias Iaryczomer	Princeton University, USA	Dean Lacy	Dartmouth College, USA	86405
4294	EL41	Elections, Public Opinion, and Voting Behaviour	Panel	Partisanship	Matias Iaryczomer	Princeton University, USA	Dean Lacy	Dartmouth College, USA	85412
4294	EL41	Elections, Public Opinion, and Voting Behaviour	Panel	Partisanship	Matias Iaryczomer	Princeton University, USA	Dean Lacy	Dartmouth College, USA	86463
4294	EL41	Elections, Public Opinion, and Voting Behaviour	Panel	Partisanship	Matias Iaryczomer	Princeton University, USA	Dean Lacy	Dartmouth College, USA	86514
4293	EL40	Elections, Public Opinion, and Voting Behaviour	Panel	Vote calculus	Toni Rodon	LSE, United Kingdom	Tore Wig	Uni of Oslo, Norway	86819
4293	EL40	Elections, Public Opinion, and Voting Behaviour	Panel	Vote calculus	Toni Rodon	LSE, United Kingdom	Tore Wig	Uni of Oslo, Norway	85951
4293	EL40	Elections, Public Opinion, and Voting Behaviour	Panel	Vote calculus	Toni Rodon	LSE, United Kingdom	Tore Wig	Uni of Oslo, Norway	84363
4293	EL40	Elections, Public Opinion, and Voting Behaviour	Panel	Vote calculus	Toni Rodon	LSE, United Kingdom	Tore Wig	Uni of Oslo, Norway	87059
4293	EL40	Elections, Public Opinion, and Voting Behaviour	Panel	Vote calculus	Toni Rodon	LSE, United Kingdom	Tore Wig	Uni of Oslo, Norway	86533
4292	EL39	Elections, Public Opinion, and Voting Behaviour	Panel	Cool papers that fit poorly in other panels	Martin Schoovelde	UCD, Ireland	Garret Binding	Inst. Pol. Sc. Zurich, Switzerland	86580
4292	EL39	Elections, Public Opinion, and Voting Behaviour	Panel	Cool papers that fit poorly in other panels	Martin Schoovelde	UCD, Ireland	Garret Binding	Inst. Pol. Sc. Zurich, Switzerland	86416
4292	EL39	Elections, Public Opinion, and Voting Behaviour	Panel	Cool papers that fit poorly in other panels	Martin Schoovelde	UCD, Ireland	Garret Binding	Inst. Pol. Sc. Zurich, Switzerland	86611
4292	EL39	Elections, Public Opinion, and Voting Behaviour	Panel	Cool papers that fit poorly in other panels	Martin Schoovelde	UCD, Ireland	Garret Binding	Inst. Pol. Sc. Zurich, Switzerland	80092
4291	EL38	Elections, Public Opinion, and Voting Behaviour	Panel	Direct Democracy: What could possibly go wrong?	Isabella Mares	Yale University, USA	Arndt Leininger	Freie Universität Berlin, Germany	85906
4291	EL38	Elections, Public Opinion, and Voting Behaviour	Panel	Direct Democracy: What could possibly go wrong?	Isabella Mares	Yale University, USA	Arndt Leininger	Freie Universität Berlin, Germany	85880
4290	EL37	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral Consequences of Terror and Violence	Arndt Leininger	Frei University Berlin, Germany	Steven Wilkinson	Yale University, USA	81336
4290	EL37	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral Consequences of Terror and Violence	Arndt Leininger	Frei University Berlin, Germany	Steven Wilkinson	Yale University, USA	86551
4290	EL37	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral Consequences of Terror and Violence	Arndt Leininger	Frei University Berlin, Germany	Steven Wilkinson	Yale University, USA	87352
4290	EL37	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral Consequences of Terror and Violence	Arndt Leininger	Frei University Berlin, Germany	Steven Wilkinson	Yale University, USA	84101
4290	EL37	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral Consequences of Terror and Violence	Arndt Leininger	Frei University Berlin, Germany	Steven Wilkinson	Yale University, USA	86355
4289	EL36	Elections, Public Opinion, and Voting Behaviour	Panel	Sociological and demographic influences on voting	Rachel Bernhard	Nuffield College Oxford, United Kingdom	Alexandra Cirone	Cornell University, USA	86260
4289	EL36	Elections, Public Opinion, and Voting Behaviour	Panel	Sociological and demographic influences on voting	Rachel Bernhard	Nuffield College Oxford, United Kingdom	Alexandra Cirone	Cornell University, USA	95803
4289	EL36	Elections, Public Opinion, and Voting Behaviour	Panel	Sociological and demographic influences on voting	Rachel Bernhard	Nuffield College Oxford, United Kingdom	Alexandra Cirone	Cornell University, USA	85248
4289	EL36	Elections, Public Opinion, and Voting Behaviour	Panel	Sociological and demographic influences on voting	Rachel Bernhard	Nuffield College Oxford, United Kingdom	Alexandra Cirone	Cornell University, USA	84456
4288	EL35	Elections, Public Opinion, and Voting Behaviour	Panel	The Female Factor in Candidates and Legislators	Till Weber	City University of New York, USA	William Daniel	Francis Marion University, USA	85839
4288	EL35	Elections, Public Opinion, and Voting Behaviour	Panel	The Female Factor in Candidates and Legislators	Till Weber	City University of New York, USA	William Daniel	Francis Marion University, USA	75694
4288	EL35	Elections, Public Opinion, and Voting Behaviour	Panel	The Female Factor in Candidates and Legislators	Till Weber	City University of New York, USA	William Daniel	Francis Marion University, USA	82802
4288	EL35	Elections, Public Opinion, and Voting Behaviour	Panel	The Female Factor in Candidates and Legislators	Till Weber	City University of New York, USA	William Daniel	Francis Marion University, USA	83200
4288	EL35	Elections, Public Opinion, and Voting Behaviour	Panel	The Female Factor in Candidates and Legislators	Till Weber	City University of New York, USA	William Daniel	Francis Marion University, USA	81185
4287	EL34	Elections, Public Opinion, and Voting Behaviour	Panel	Executive accountability	Thomas Robinson	University of Oxford, United Kingdom	Kaisa Nalewajko	EUI, Italy	85391
4287	EL34	Elections, Public Opinion, and Voting Behaviour	Panel	Executive accountability	Thomas Robinson	University of Oxford, United Kingdom	Kaisa Nalewajko	EUI, Italy	78661
4287	EL34	Elections, Public Opinion, and Voting Behaviour	Panel	Executive accountability	Thomas Robinson	University of Oxford, United Kingdom	Kaisa Nalewajko	EUI, Italy	84712
4287	EL34	Elections, Public Opinion, and Voting Behaviour	Panel	Executive accountability	Thomas Robinson	University of Oxford, United Kingdom	Kaisa Nalewajko	EUI, Italy	84497
4287	EL34	Elections, Public Opinion, and Voting Behaviour	Panel	Executive accountability	Thomas Robinson	University of Oxford, United Kingdom	Kaisa Nalewajko	EUI, Italy	86052
4286	EL33	Elections, Public Opinion, and Voting Behaviour	Panel	Dynasties, personal vote	Lia Portmann	University of Lucerne, Switzerland	Marc Stinson	University of Texas, USA	85677
4286	EL33	Elections, Public Opinion, and Voting Behaviour	Panel	Dynasties, personal vote	Lia Portmann	University of Lucerne, Switzerland	Marc Stinson	University of Texas, USA	86292
4286	EL33	Elections, Public Opinion, and Voting Behaviour	Panel	Dynasties, personal vote	Lia Portmann	University of Lucerne, Switzerland	Marc Stinson	University of Texas, USA	84935
4286	EL33	Elections, Public Opinion, and Voting Behaviour	Panel	Dynasties, personal vote	Lia Portmann	University of Lucerne, Switzerland	Marc Stinson	University of Texas, USA	85176
4285	EL32	Elections, Public Opinion, and Voting Behaviour	Panel	Voter prejudice	Alberta Ortega	University of Zurich, Switzerland	Luca Bernardi	University Autonoma de Barcelona, Spain	86035
4285	EL32	Elections, Public Opinion, and Voting Behaviour	Panel	Voter prejudice	Alberta Ortega	University of Zurich, Switzerland	Luca Bernardi	University Autonoma de Barcelona, Spain	83554
4285	EL32	Elections, Public Opinion, and Voting Behaviour	Panel	Voter prejudice	Alberta Ortega	University of Zurich, Switzerland	Luca Bernardi	University Autonoma de Barcelona, Spain	84384
4285	EL32	Elections, Public Opinion, and Voting Behaviour	Panel	Voter prejudice	Alberta Ortega	University of Zurich, Switzerland	Luca Bernardi	University Autonoma de Barcelona, Spain	85959
4284	EL31	Elections, Public Opinion, and Voting Behaviour	Panel	Frontiers in Political Psychology	Christine Sylvester	Binghamton University, USA	Beth Leech	Rutgers University, USA	85855
4284	EL31	Elections, Public Opinion, and Voting Behaviour	Panel	Frontiers in Political Psychology	Christine Sylvester	Binghamton University, USA	Beth Leech	Rutgers University, USA	85303
4284	EL31	Elections, Public Opinion, and Voting Behaviour	Panel	Frontiers in Political Psychology	Christine Sylvester	Binghamton University, USA	Beth Leech	Rutgers University, USA	86799
4284	EL31	Elections, Public Opinion, and Voting Behaviour	Panel	Frontiers in Political Psychology	Christine Sylvester	Binghamton University, USA	Beth Leech	Rutgers University, USA	82434
4283	EL30	Elections, Public Opinion, and Voting Behaviour	Panel	Issue emphasis and ownership	Farsan Ghassim	University of Oxford, United Kingdom	Tarik Abou-Chadi		86375
4283	EL30	Elections, Public Opinion, and Voting Behaviour	Panel	Issue emphasis and ownership	Farsan Ghassim	University of Oxford, United Kingdom	Tarik Abou-Chadi		86618
4283	EL30	Elections, Public Opinion, and Voting Behaviour	Panel	Issue emphasis and ownership	Farsan Ghassim	University of Oxford, United Kingdom	Tarik Abou-Chadi		82885
4283	EL30	Elections, Public Opinion, and Voting Behaviour	Panel	Issue emphasis and ownership	Farsan Ghassim	University of Oxford, United Kingdom	Tarik Abou-Chadi		85703
4283	EL30	Elections, Public Opinion, and Voting Behaviour	Panel	Issue emphasis and ownership	Farsan Ghassim	University of Oxford, United Kingdom	Tarik Abou-Chadi		86294
4282	EL3	Elections, Public Opinion, and Voting Behaviour	Panel	Incumbency Advantage	Stefan Muller	Zurich, Switzerland	Suthan Krishnarajan	Aarhus, Denmark	86483
4282	EL3	Elections, Public Opinion, and Voting Behaviour	Panel	Incumbency Advantage	Stefan Muller	Zurich, Switzerland	Suthan Krishnarajan	Aarhus, Denmark	85775
4282	EL3	Elections, Public Opinion, and Voting Behaviour	Panel	Incumbency Advantage	Stefan Muller	Zurich, Switzerland	Suthan Krishnarajan	Aarhus, Denmark	85785
4282	EL3	Elections, Public Opinion, and Voting Behaviour	Panel	Incumbency Advantage	Stefan Muller	Zurich, Switzerland	Suthan Krishnarajan	Aarhus, Denmark	86462
4282	EL3	Elections, Public Opinion, and Voting Behaviour	Panel	Incumbency Advantage	Stefan Muller	Zurich, Switzerland	Suthan Krishnarajan	Aarhus, Denmark	86193
4281	LE5	Legislative Studies and Party Politics	Panel	Non-verbal data in legislative studies	Rebecca Glazier	University of Arkansas at Little Rock, USA	Nolan McCarty	Princeton University, USA	85342
4281	LE5	Legislative Studies and Party Politics	Panel	Non-verbal data in legislative studies	Rebecca Glazier	University of Arkansas at Little Rock, USA	Nolan McCarty	Princeton University, USA	87032
4281	LE5	Legislative Studies and Party Politics	Panel	Non-verbal data in legislative studies	Rebecca Glazier	University of Arkansas at Little Rock, USA	Nolan McCarty	Princeton University, USA	83096
4280	PE7	Political Economy	Panel	Austerity and Policy	Silke Goubin	KU Leuven, Belgium	Lucy Barnes	University College London, United Kingdom	85406
4280	PE7	Political Economy	Panel	Austerity and Policy	Silke Goubin	KU Leuven, Belgium	Lucy Barnes	University College London, United Kingdom	78985
4280	PE7	Political Economy	Panel	Austerity and Policy	Silke Goubin	KU Leuven, Belgium	Lucy Barnes	University College London, United Kingdom	87217
4280	PE7	Political Economy	Panel	Austerity and Policy	Silke Goubin	KU Leuven, Belgium	Lucy Barnes	University College London, United Kingdom	85981
4279	PE6	Political Economy	Panel	What to ask and how to ask about preferences for redistribution	Toni Rodon	London School of Economics and Political Science, United Kingdom	Andreas Wiedemann	University of Oxford, United Kingdom	83917
4279	PE6	Political Economy	Panel	What to ask and how to ask about preferences for redistribution	Toni Rodon	London School of Economics and Political Science, United Kingdom	Andreas Wiedemann	University of Oxford, United Kingdom	85867
4279	PE6	Political Economy	Panel	What to ask and how to ask about preferences for redistribution	Toni Rodon	London School of Economics and Political Science, United Kingdom	Andreas Wiedemann	University of Oxford, United Kingdom	86178
4279	PE6	Political Economy	Panel	What to ask and how to ask about preferences for redistribution	Toni Rodon	London School of Economics and Political Science, United Kingdom	Andreas Wiedemann	University of Oxford, United Kingdom	85794
4278	PE5	Political Economy	Panel	Austerity and Economic Adjustment	Vera Troeger	University of Warwick, United Kingdom	Yotam Margalit	Tel Aviv University, Israel	82513
4278	PE5	Political Economy	Panel	Austerity and Economic Adjustment	Vera Troeger	University of Warwick, United Kingdom	Yotam Margalit	Tel Aviv University, Israel	83926
4278	PE5	Political Economy	Panel	Austerity and Economic Adjustment	Vera Troeger	University of Warwick, United Kingdom	Yotam Margalit	Tel Aviv University, Israel	85268
4278	PE5	Political Economy	Panel	Austerity and Economic Adjustment	Vera Troeger	University of Warwick, United Kingdom	Yotam Margalit	Tel Aviv University, Israel	85382
4278	PE5	Political Economy	Panel	Austerity and Economic Adjustment	Vera Troeger	University of Warwick, United Kingdom	Yotam Margalit	Tel Aviv University, Israel	86529
4277	PE15	Political Economy	Panel	Preferences for Public Spending	Evelyne Hübscher	Central European University, Hungary	Raluca Pahontu	University of Oxford, United Kingdom	86267
4277	PE15	Political Economy	Panel	Preferences for Public Spending	Evelyne Hübscher	Central European University, Hungary	Raluca Pahontu	University of Oxford, United Kingdom	86297
4277	PE15	Political Economy	Panel	Preferences for Public Spending	Evelyne Hübscher	Central European University, Hungary	Raluca Pahontu	University of Oxford, United Kingdom	86563
4277	PE15	Political Economy	Panel	Preferences for Public Spending	Evelyne Hübscher	Central European University, Hungary	Raluca Pahontu	University of Oxford, United Kingdom	86344
4276	LE10	Legislative Studies and Party Politics	Panel	Measuring the Supply-Side of Populism: Expert Surveys and Textual Approaches	Anil Menon	University of Michigan, USA	Frederik Hjorth	University of Copenhagen, Denmark	83345
4276	LE10	Legislative Studies and Party Politics	Panel	Measuring the Supply-Side of Populism: Expert Surveys and Textual Approaches	Anil Menon	University of Michigan, USA	Frederik Hjorth	University of Copenhagen, Denmark	83758
4276	LE10	Legislative Studies and Party Politics	Panel	Measuring the Supply-Side of Populism: Expert Surveys and Textual Approaches	Anil Menon	University of Michigan, USA	Frederik Hjorth	University of Copenhagen, Denmark	84141
4276	LE10	Legislative Studies and Party Politics	Panel	Measuring the Supply-Side of Populism: Expert Surveys and Textual Approaches	Anil Menon	University of Michigan, USA	Frederik Hjorth	University of Copenhagen, Denmark	84362
4275	EL29	Elections, Public Opinion, and Voting Behaviour	Panel	Satisfaction with Democracy	Kathrin Ackermann	Heidelberg University, Germany	Denis Cohen	Mannheim Centre for European Social Research, Germany	86367
4275	EL29	Elections, Public Opinion, and Voting Behaviour	Panel	Satisfaction with Democracy	Kathrin Ackermann	Heidelberg University, Germany	Denis Cohen	Mannheim Centre for European Social Research, Germany	86157
4275	EL29	Elections, Public Opinion, and Voting Behaviour	Panel	Satisfaction with Democracy	Kathrin Ackermann	Heidelberg University, Germany	Denis Cohen	Mannheim Centre for European Social Research, Germany	86217
4275	EL29	Elections, Public Opinion, and Voting Behaviour	Panel	Satisfaction with Democracy	Kathrin Ackermann	Heidelberg University, Germany	Denis Cohen	Mannheim Centre for European Social Research, Germany	77543
4275	EL29	Elections, Public Opinion, and Voting Behaviour	Panel	Satisfaction with Democracy	Kathrin Ackermann	Heidelberg University, Germany	Denis Cohen	Mannheim Centre for European Social Research, Germany	84685
4274	EL15	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral system consequences	Conrad Ziller	University of Cologne, Germany		Denmark	86233
4274	EL15	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral system consequences	Conrad Ziller	University of Cologne, Germany		Denmark	86509
4274	EL15	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral system consequences	Conrad Ziller	University of Cologne, Germany		Denmark	85073
4274	EL15	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral system consequences	Conrad Ziller	University of Cologne, Germany		Denmark	84960
4274	EL15	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral system consequences	Conrad Ziller	University of Cologne, Germany		Denmark	86558
4273	EL14	Elections, Public Opinion, and Voting Behaviour	Panel	Media and Elections	Francesc Amat	IPERG-University of Barcelona, Spain	Anna Gallego	Instit. Barcelona d'Estudis Internationale, Spain	86173
4273	EL14	Elections, Public Opinion, and Voting Behaviour	Panel	Media and Elections	Francesc Amat	IPERG-University of Barcelona, Spain	Anna Gallego	Instit. Barcelona d'Estudis Internationale, Spain	84406
